ID,Entity,Code,Year,Death,Calories,Obese,Population__historical_estimates_,Continent,Column1,Column2,Column3,,Asia,,,,,3682,#REF!,,,
Morocco2001,Morocco,MAR,2001,12.34,3117,39.9,28930100,Africa,,,,,,,,,,,,,,
Mexico2001,Mexico,MEX,2001,13.54,3085,54,99394288,North America,,,,,,,,,,,,,,
Mongolia2001,Mongolia,MNG,2001,11.05,2218,39.2,2472612,Asia,,,,,,,,,,,,,,
Malaysia2001,Malaysia,MYS,2001,8.09,2819,25.7,23542522,Asia,,,,,,,,,,,,,,
Namibia2001,Namibia,NAM,2001,6.27,2273,18,1856406,Africa,,,,,,,,,,,,,,
Niger2001,Niger,NER,2001,2.3,2341,9.6,12031431,Africa,,,,,,,,,,,,,,
Nigeria2001,Nigeria,NGA,2001,2.98,2613,15.1,126152680,Africa,,,,,,,,,,,,,,
Netherlands2001,Netherlands,NLD,2001,7.65,3254,55.5,15981630,Europe,,,,,,,,,,,,,,
Norway2001,Norway,NOR,2001,6.8,3418,57.9,4514019,Europe,,,,,,,,,,,,,,
Nepal2001,Nepal,NPL,2001,1.75,2276,10.8,24956070,Asia,,,,,,,,,,,,,,
New Zealand2001,New Zealand,NZL,2001,9.97,3117,61.5,3889587,Oceania,,,,,,,,,,,,,,
Pakistan2001,Pakistan,PAK,2001,4.26,2312,15.4,159217728,Asia,,,,,,,,,,,,,,
Peru2001,Peru,PER,2001,6.58,2322,42.6,27014912,South America,,,,,,,,,,,,,,
Philippines2001,Philippines,PHL,2001,6.04,2373,15.6,79626088,Asia,,,,,,,,,,,,,,
North Korea2001,North Korea,PRK,2001,2,2096,16.1,23512524,Asia,,,,,,,,,,,,,,
Paraguay2001,Paraguay,PRY,2001,11.58,2640,42.1,5211540,South America,,,,,,,,,,,,,,
Russia2001,Russia,RUS,2001,13,2954,48.3,146235520,Europe,,,,,,,,,,,,,,
Saudi Arabia2001,Saudi Arabia,SAU,2001,16.58,3080,57.4,22085932,Asia,,,,,,,,,,,,,,
Sao Tome and Principe2001,Sao Tome and Principe,STP,2001,6.21,2404,16.8,146271,Africa,,,,,,,,,,,,,,
Suriname2001,Suriname,SUR,2001,10.6,2506,40.7,487402,South America,,,,,,,,,,,,,,
Sweden2001,Sweden,SWE,2001,8.74,3124,55.7,8896748,Europe,,,,,,,,,,,,,,
Togo2001,Togo,TGO,2001,3.46,2155,12,5145430,Africa,,,,,,,,,,,,,,
Thailand2001,Thailand,THA,2001,5.04,2578,16.5,63649892,Asia,,,,,,,,,,,,,,
Tajikistan2001,Tajikistan,TJK,2001,5.64,1962,31.8,6408813,Asia,,,,,,,,,,,,,,
Turkmenistan2001,Turkmenistan,TKM,2001,15.01,2623,41.2,4635100,Asia,,,,,,,,,,,,,,
Timor2001,Timor,TLS,2001,1.4,1940,,893003,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2001,Trinidad and Tobago,TTO,2001,18.1,2832,37.3,1338576,North America,,,,,,,,,,,,,,
Tunisia2001,Tunisia,TUN,2001,12.89,3257,45.9,9995115,Africa,,,,,,,,,,,,,,
Turkey2001,Turkey,TUR,2001,15.32,3621,54,65072016,Asia,,,,,,,,,,,,,,
Taiwan2001,Taiwan,TWN,2001,7.38,3011,34.2,22333124,Asia,,,,,,,,,,,,,,
Tanzania2001,Tanzania,TZA,2001,2.86,2031,10.9,35414464,Africa,,,,,,,,,,,,,,
Uganda2001,Uganda,UGA,2001,1.79,2280,8.8,24763328,Africa,,,,,,,,,,,,,,
Uruguay2001,Uruguay,URY,2001,9.01,2869,54.1,3300938,South America,,,,,,,,,,,,,,
Uzbekistan2001,Uzbekistan,UZB,2001,12.8,2286,38.8,25248440,Asia,,,,,,,,,,,,,,
Venezuela2001,Venezuela,VEN,2001,11.75,2509,53.2,24880210,South America,,,,,,,,,,,,,,
Vietnam2001,Vietnam,VNM,2001,2.24,2299,8,79817768,Asia,,,,,,,,,,,,,,
Vanuatu2001,Vanuatu,VUT,2001,10.7,2673,42.1,197043,Oceania,,,,,,,,,,,,,,
Samoa2001,Samoa,WSM,2001,19.05,2821,67.4,185542,Oceania,,,,,,,,,,,,,,
Yemen2001,Yemen,YEM,2001,5.31,2068,30.6,19143456,Asia,,,,,,,,,,,,,,
South Africa2001,South Africa,ZAF,2001,8.89,2909,29.4,47229712,Africa,,,,,,,,,,,,,,
Zambia2001,Zambia,ZMB,2001,2.43,1850,14.2,10191966,Africa,,,,,,,,,,,,,,
Zimbabwe2001,Zimbabwe,ZWE,2001,3.05,2028,16.4,11910981,Africa,,,,,,,,,,,,,,
Afghanistan2000,Afghanistan,AFG,2000,5.73,1790,9.7,19542986,Asia,,,,,,,,,,,,,,
United Arab Emirates2000,United Arab Emirates,ARE,2000,19.03,3295,63.7,3275338,Asia,,,,,,,,,,,,,,
Argentina2000,Argentina,ARG,2000,9.9,3260,57.8,37070772,South America,,,,,,,,,,,,,,
Australia2000,Australia,AUS,2000,10.45,2991,61.4,19017968,Oceania,,,,,,,,,,,,,,
Bangladesh2000,Bangladesh,BGD,2000,1.51,2258,9.2,129193336,Asia,,,,,,,,,,,,,,
Brazil2000,Brazil,BRA,2000,10.04,2880,43.5,175873712,South America,,,,,,,,,,,,,,
Central African Republic2000,Central African Republic,CAF,2000,1.88,1983,9.2,3759174,Africa,,,,,,,,,,,,,,
Canada2000,Canada,CAN,2000,10.09,3506,61.1,30683316,North America,,,,,,,,,,,,,,
Switzerland2000,Switzerland,CHE,2000,7.96,3440,58.3,7182052,Europe,,,,,,,,,,,,,,
China2000,China,CHN,2000,3.44,2808,20.6,1264099072,Asia,,,,,,,,,,,,,,
Congo2000,Congo,COG,2000,5.62,2177,14.7,3134034,Africa,,,,,,,,,,,,,,
Colombia2000,Colombia,COL,2000,8.83,2779,44.1,39215136,South America,,,,,,,,,,,,,,
Egypt2000,Egypt,EGY,2000,16.69,3368,45.4,71371368,Africa,,,,,,,,,,,,,,
Spain2000,Spain,ESP,2000,10.06,3360,60.1,40741652,Europe,,,,,,,,,,,,,,
Ethiopia2000,Ethiopia,ETH,2000,1.27,1786,8,67031872,Africa,,,,,,,,,,,,,,
Fiji2000,Fiji,FJI,2000,25.79,2830,52.3,832516,Oceania,,,,,,,,,,,,,,
France2000,France,FRA,2000,6.92,3605,60.7,58665456,Europe,,,,,,,,,,,,,,
United Kingdom2000,United Kingdom,GBR,2000,9.56,3362,59.2,58850044,Europe,,,,,,,,,,,,,,
Greece2000,Greece,GRC,2000,10.09,3602,59.7,11038112,Europe,,,,,,,,,,,,,,
Guatemala2000,Guatemala,GTM,2000,4.32,2160,38.3,11735893,North America,,,,,,,,,,,,,,
Indonesia2000,Indonesia,IDN,2000,3.57,2436,11.5,214072416,Asia,,,,,,,,,,,,,,
India2000,India,IND,2000,2.47,2380,10.5,1059633664,Asia,,,,,,,,,,,,,,
Ireland2000,Ireland,IRL,2000,9.01,3727,59.4,3768954,Europe,,,,,,,,,,,,,,
Iran2000,Iran,IRN,2000,11.06,3050,44.2,65544380,Asia,,,,,,,,,,,,,,
Iraq2000,Iraq,IRQ,2000,18.11,2177,44.3,24628860,Asia,,,,,,,,,,,,,,
Israel2000,Israel,ISR,2000,11.2,3553,61.8,6116955,Asia,,,,,,,,,,,,,,
Italy2000,Italy,ITA,2000,8.97,3668,59,56966400,Europe,,,,,,,,,,,,,,
Jamaica2000,Jamaica,JAM,2000,14.1,2729,36,2612203,North America,,,,,,,,,,,,,,
Jordan2000,Jordan,JOR,2000,20.93,2727,52.6,5056172,Asia,,,,,,,,,,,,,,
Japan2000,Japan,JPN,2000,4,2899,23.4,126803864,Asia,,,,,,,,,,,,,,
Kazakhstan2000,Kazakhstan,KAZ,2000,15.43,2807,45.8,15236256,Asia,,,,,,,,,,,,,,
Kenya2000,Kenya,KEN,2000,2.43,2049,12.8,30851604,Africa,,,,,,,,,,,,,,
South Korea2000,South Korea,KOR,2000,5.62,3094,26.8,46788588,Asia,,,,,,,,,,,,,,
Lebanon2000,Lebanon,LBN,2000,14.42,3288,57.6,4320650,Asia,,,,,,,,,,,,,,
Liberia2000,Liberia,LBR,2000,3,2122,11.6,2895229,Africa,,,,,,,,,,,,,,
Sri Lanka2000,Sri Lanka,LKA,2000,6,2315,10.9,18776374,Asia,,,,,,,,,,,,,,
Morocco2000,Morocco,MAR,2000,12,3063,39.2,28554420,Africa,,,,,,,,,,,,,,
Mexico2000,Mexico,MEX,2000,13.25,3037,53.2,97873448,North America,,,,,,,,,,,,,,
Mongolia2000,Mongolia,MNG,2000,10.85,2177,38.7,2450988,Asia,,,,,,,,,,,,,,
Malaysia2000,Malaysia,MYS,2000,8.17,2841,24.9,22945152,Asia,,,,,,,,,,,,,,
Namibia2000,Namibia,NAM,2000,6.44,2246,17.5,1819148,Africa,,,,,,,,,,,,,,
Niger2000,Niger,NER,2000,2.22,2328,9.5,11622673,Africa,,,,,,,,,,,,,,
Nigeria2000,Nigeria,NGA,2000,2.93,2610,14.8,122851984,Africa,,,,,,,,,,,,,,
Netherlands2000,Netherlands,NLD,2000,7.65,3265,54.7,15899138,Europe,,,,,,,,,,,,,,
Norway2000,Norway,NOR,2000,6.84,3378,57.2,4491204,Europe,,,,,,,,,,,,,,
Nepal2000,Nepal,NPL,2000,1.64,2257,10.5,24559504,Asia,,,,,,,,,,,,,,
New Zealand2000,New Zealand,NZL,2000,9.93,3173,60.9,3855266,Oceania,,,,,,,,,,,,,,
Pakistan2000,Pakistan,PAK,2000,3.99,2398,15.1,154369920,Asia,,,,,,,,,,,,,,
Peru2000,Peru,PER,2000,6.48,2366,42,26654440,South America,,,,,,,,,,,,,,
Philippines2000,Philippines,PHL,2000,5.73,2392,15.3,77958224,Asia,,,,,,,,,,,,,,
North Korea2000,North Korea,PRK,2000,1.97,2147,16.1,23367064,Asia,,,,,,,,,,,,,,
Paraguay2000,Paraguay,PRY,2000,11.43,2588,41.3,5123817,South America,,,,,,,,,,,,,,
Russia2000,Russia,RUS,2000,12.77,2877,47.7,146844848,Europe,,,,,,,,,,,,,,
Saudi Arabia2000,Saudi Arabia,SAU,2000,16.2,3111,56.9,21547398,Asia,,,,,,,,,,,,,,
Sao Tome and Principe2000,Sao Tome and Principe,STP,2000,5.99,2379,16.5,143729,Africa,,,,,,,,,,,,,,
Suriname2000,Suriname,SUR,2000,10.52,2545,39.9,479011,South America,,,,,,,,,,,,,,
Sweden2000,Sweden,SWE,2000,8.74,3099,55.1,8871042,Europe,,,,,,,,,,,,,,
Togo2000,Togo,TGO,2000,3.42,2171,11.8,5008043,Africa,,,,,,,,,,,,,,
Thailand2000,Thailand,THA,2000,4.99,2604,16,63066604,Asia,,,,,,,,,,,,,,
Tajikistan2000,Tajikistan,TJK,2000,5.56,1959,31.8,6273001,Asia,,,,,,,,,,,,,,
Turkmenistan2000,Turkmenistan,TKM,2000,14.72,2613,40.8,4569135,Asia,,,,,,,,,,,,,,
Timor2000,Timor,TLS,2000,1.37,1872,,878367,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2000,Trinidad and Tobago,TTO,2000,18.07,2777,36.4,1332203,North America,,,,,,,,,,,,,,
Tunisia2000,Tunisia,TUN,2000,12.75,3251,45.1,9893326,Africa,,,,,,,,,,,,,,
Turkey2000,Turkey,TUR,2000,15.34,3662,53.3,64113548,Asia,,,,,,,,,,,,,,
Taiwan2000,Taiwan,TWN,2000,7.26,3119,33.4,22194740,Asia,,,,,,,,,,,,,,
Tanzania2000,Tanzania,TZA,2000,2.81,2005,10.7,34463704,Africa,,,,,,,,,,,,,,
Uganda2000,Uganda,UGA,2000,1.68,2267,8.6,24020710,Africa,,,,,,,,,,,,,,
Uruguay2000,Uruguay,URY,2000,8.95,2811,53.4,3292227,South America,,,,,,,,,,,,,,
Uzbekistan2000,Uzbekistan,UZB,2000,12.75,2368,38.5,24925558,Asia,,,,,,,,,,,,,,
Venezuela2000,Venezuela,VEN,2000,11.84,2454,52.5,24427732,South America,,,,,,,,,,,,,,
Vietnam2000,Vietnam,VNM,2000,2.12,2239,7.7,79001144,Asia,,,,,,,,,,,,,,
Vanuatu2000,Vanuatu,VUT,2000,10.42,2698,41.7,192087,Oceania,,,,,,,,,,,,,,
Samoa2000,Samoa,WSM,2000,18.8,2772,66.8,184022,Oceania,,,,,,,,,,,,,,
Yemen2000,Yemen,YEM,2000,5.17,2091,30.2,18628704,Asia,,,,,,,,,,,,,,
South Africa2000,South Africa,ZAF,2000,9.32,2886,28.8,46813272,Africa,,,,,,,,,,,,,,
Zambia2000,Zambia,ZMB,2000,2.43,1873,14,9891140,Africa,,,,,,,,,,,,,,
Zimbabwe2000,Zimbabwe,ZWE,2000,3.03,1979,16.1,11834679,Africa,,,,,,,,,,,,,,
Afghanistan1999,Afghanistan,AFG,1999,5.77,1852,9.6,19262854,Asia,,,,,,,,,,,,,,
United Arab Emirates1999,United Arab Emirates,ARE,1999,18.93,3375,63.1,3097572,Asia,,,,,,,,,,,,,,
Argentina1999,Argentina,ARG,1999,9.84,3265,57.1,36653032,South America,,,,,,,,,,,,,,
Australia1999,Australia,AUS,1999,10.41,3014,60.8,18800892,Oceania,,,,,,,,,,,,,,
Bangladesh1999,Bangladesh,BGD,1999,1.39,2266,9,126754824,Asia,,,,,,,,,,,,,,
Brazil1999,Brazil,BRA,1999,9.87,2865,42.7,173486272,South America,,,,,,,,,,,,,,
Central African Republic1999,Central African Republic,CAF,1999,1.86,1930,9,3655366,Africa,,,,,,,,,,,,,,
Canada1999,Canada,CAN,1999,9.94,3499,60.4,30399776,North America,,,,,,,,,,,,,,
Switzerland1999,Switzerland,CHE,1999,7.94,3324,57.9,7142199,Europe,,,,,,,,,,,,,,
China1999,China,CHN,1999,3.32,2763,19.6,1255433216,Asia,,,,,,,,,,,,,,
Congo1999,Congo,COG,1999,5.51,2099,14.4,3016661,Africa,,,,,,,,,,,,,,
Colombia1999,Colombia,COL,1999,8.83,2763,43.4,38585040,South America,,,,,,,,,,,,,,
Egypt1999,Egypt,EGY,1999,16.52,3356,44.8,69907888,Africa,,,,,,,,,,,,,,
Spain1999,Spain,ESP,1999,9.98,3331,59.4,40542232,Europe,,,,,,,,,,,,,,
Ethiopia1999,Ethiopia,ETH,1999,1.28,1727,8,65077584,Africa,,,,,,,,,,,,,,
Fiji1999,Fiji,FJI,1999,25.16,2835,51.8,823432,Oceania,,,,,,,,,,,,,,
France1999,France,FRA,1999,6.82,3604,60.1,58352208,Europe,,,,,,,,,,,,,,
United Kingdom1999,United Kingdom,GBR,1999,9.63,3400,58.5,58635204,Europe,,,,,,,,,,,,,,
Greece1999,Greece,GRC,1999,10.06,3625,59.1,10993861,Europe,,,,,,,,,,,,,,
Guatemala1999,Guatemala,GTM,1999,4.13,2141,37.6,11463503,North America,,,,,,,,,,,,,,
Indonesia1999,Indonesia,IDN,1999,3.42,2467,11.2,210996912,Asia,,,,,,,,,,,,,,
India1999,India,IND,1999,2.35,2398,10.2,1040500032,Asia,,,,,,,,,,,,,,
Ireland1999,Ireland,IRL,1999,9.03,3704,58.6,3719918,Europe,,,,,,,,,,,,,,
Iran1999,Iran,IRN,1999,10.83,3086,43.5,64474748,Asia,,,,,,,,,,,,,,
Iraq1999,Iraq,IRQ,1999,18.11,2150,43.8,23820734,Asia,,,,,,,,,,,,,,
Israel1999,Israel,ISR,1999,11.21,3482,61.2,5994091,Asia,,,,,,,,,,,,,,
Italy1999,Italy,ITA,1999,8.92,3695,58.4,56945064,Europe,,,,,,,,,,,,,,
Jamaica1999,Jamaica,JAM,1999,13.75,2725,35.2,2596276,North America,,,,,,,,,,,,,,
Jordan1999,Jordan,JOR,1999,20.73,2657,51.9,4950778,Asia,,,,,,,,,,,,,,
Japan1999,Japan,JPN,1999,3.99,2897,23.1,126555064,Asia,,,,,,,,,,,,,,
Kazakhstan1999,Kazakhstan,KAZ,1999,15.45,2743,45.3,15256256,Asia,,,,,,,,,,,,,,
Kenya1999,Kenya,KEN,1999,2.35,2077,12.6,29965128,Africa,,,,,,,,,,,,,,
South Korea1999,South Korea,KOR,1999,5.52,3096,26.1,46520448,Asia,,,,,,,,,,,,,,
Lebanon1999,Lebanon,LBN,1999,14.38,3382,56.7,4250024,Asia,,,,,,,,,,,,,,
Liberia1999,Liberia,LBR,1999,2.97,2093,11.3,2789749,Africa,,,,,,,,,,,,,,
Sri Lanka1999,Sri Lanka,LKA,1999,5.85,2384,10.6,18670408,Asia,,,,,,,,,,,,,,
Morocco1999,Morocco,MAR,1999,11.7,3077,38.6,28176992,Africa,,,,,,,,,,,,,,
Mexico1999,Mexico,MEX,1999,12.93,2982,52.4,96334808,North America,,,,,,,,,,,,,,
Mongolia1999,Mongolia,MNG,1999,10.67,2135,38.2,2428500,Asia,,,,,,,,,,,,,,
Malaysia1999,Malaysia,MYS,1999,8.06,2910,24.1,22368652,Asia,,,,,,,,,,,,,,
Namibia1999,Namibia,NAM,1999,6.47,2165,17.1,1778280,Africa,,,,,,,,,,,,,,
Niger1999,Niger,NER,1999,2.15,2217,9.3,11231469,Africa,,,,,,,,,,,,,,
Nigeria1999,Nigeria,NGA,1999,2.88,2633,14.5,119695568,Africa,,,,,,,,,,,,,,
Netherlands1999,Netherlands,NLD,1999,7.66,3283,53.9,15812491,Europe,,,,,,,,,,,,,,
Norway1999,Norway,NOR,1999,6.92,3418,56.5,4462148,Europe,,,,,,,,,,,,,,
Nepal1999,Nepal,NPL,1999,1.54,2307,10.2,24143162,Asia,,,,,,,,,,,,,,
New Zealand1999,New Zealand,NZL,1999,9.94,3187,60.4,3833496,Oceania,,,,,,,,,,,,,,
Pakistan1999,Pakistan,PAK,1999,3.76,2422,14.7,149694464,Asia,,,,,,,,,,,,,,
Peru1999,Peru,PER,1999,6.3,2273,41.4,26252238,South America,,,,,,,,,,,,,,
Philippines1999,Philippines,PHL,1999,5.36,2359,14.9,76249064,Asia,,,,,,,,,,,,,,
North Korea1999,North Korea,PRK,1999,1.92,2112,16.1,23204504,Asia,,,,,,,,,,,,,,
Paraguay1999,Paraguay,PRY,1999,11.22,2640,40.5,5026035,South America,,,,,,,,,,,,,,
Russia1999,Russia,RUS,1999,12.61,2889,47.2,147336384,Europe,,,,,,,,,,,,,,
Saudi Arabia1999,Saudi Arabia,SAU,1999,15.74,3072,56.3,21009664,Asia,,,,,,,,,,,,,,
Sao Tome and Principe1999,Sao Tome and Principe,STP,1999,5.79,2238,16.1,141823,Africa,,,,,,,,,,,,,,
Suriname1999,Suriname,SUR,1999,10.64,2491,39.2,470469,South America,,,,,,,,,,,,,,
Sweden1999,Sweden,SWE,1999,8.73,3115,54.5,8848881,Europe,,,,,,,,,,,,,,
Togo1999,Togo,TGO,1999,3.36,2149,11.6,4867949,Africa,,,,,,,,,,,,,,
Thailand1999,Thailand,THA,1999,4.79,2558,15.5,62442652,Asia,,,,,,,,,,,,,,
Tajikistan1999,Tajikistan,TJK,1999,5.59,1937,31.9,6189567,Asia,,,,,,,,,,,,,,
Turkmenistan1999,Turkmenistan,TKM,1999,14.52,2603,40.4,4501087,Asia,,,,,,,,,,,,,,
Timor1999,Timor,TLS,1999,1.07,1829,,866652,Asia,,,,,,,,,,,,,,
Trinidad and Tobago1999,Trinidad and Tobago,TTO,1999,18.07,2674,35.6,1327067,North America,,,,,,,,,,,,,,
Tunisia1999,Tunisia,TUN,1999,12.67,3374,44.4,9788065,Africa,,,,,,,,,,,,,,
Turkey1999,Turkey,TUR,1999,14.65,3618,52.5,63185620,Asia,,,,,,,,,,,,,,
Taiwan1999,Taiwan,TWN,1999,7.04,3104,32.5,22057216,Asia,,,,,,,,,,,,,,
Tanzania1999,Tanzania,TZA,1999,2.81,2060,10.5,33499776,Africa,,,,,,,,,,,,,,
Uganda1999,Uganda,UGA,1999,1.58,2249,8.4,23279246,Africa,,,,,,,,,,,,,,
Uruguay1999,Uruguay,URY,1999,8.83,2825,52.6,3278965,South America,,,,,,,,,,,,,,
Uzbekistan1999,Uzbekistan,UZB,1999,12.63,2432,38.3,24602712,Asia,,,,,,,,,,,,,,
Venezuela1999,Venezuela,VEN,1999,9.93,2341,51.9,23966964,South America,,,,,,,,,,,,,,
Vietnam1999,Vietnam,VNM,1999,2.04,2200,7.4,78123712,Asia,,,,,,,,,,,,,,
Vanuatu1999,Vanuatu,VUT,1999,10.36,2717,41.3,187450,Oceania,,,,,,,,,,,,,,
Samoa1999,Samoa,WSM,1999,18.54,2708,66.2,182224,Oceania,,,,,,,,,,,,,,
Yemen1999,Yemen,YEM,1999,5.04,2083,29.8,18114552,Asia,,,,,,,,,,,,,,
South Africa1999,South Africa,ZAF,1999,9.53,2835,28.3,46364680,Africa,,,,,,,,,,,,,,
Zambia1999,Zambia,ZMB,1999,2.41,1958,13.9,9621248,Africa,,,,,,,,,,,,,,
Zimbabwe1999,Zimbabwe,ZWE,1999,2.95,1996,15.7,11716452,Africa,,,,,,,,,,,,,,
Afghanistan1998,Afghanistan,AFG,1998,5.7,1903,9.5,18493134,Asia,,,,,,,,,,,,,,
United Arab Emirates1998,United Arab Emirates,ARE,1998,18.82,3310,62.7,2921135,Asia,,,,,,,,,,,,,,
Argentina1998,Argentina,ARG,1998,9.66,3163,56.5,36233196,South America,,,,,,,,,,,,,,
Australia1998,Australia,AUS,1998,10.42,3015,60.1,18601666,Oceania,,,,,,,,,,,,,,
Bangladesh1998,Bangladesh,BGD,1998,1.31,2161,8.7,124350472,Asia,,,,,,,,,,,,,,
Brazil1998,Brazil,BRA,1998,9.66,2853,41.9,171039808,South America,,,,,,,,,,,,,,
Central African Republic1998,Central African Republic,CAF,1998,1.82,1987,8.9,3555074,Africa,,,,,,,,,,,,,,
Canada1998,Canada,CAN,1998,9.8,3459,59.7,30144816,North America,,,,,,,,,,,,,,
Switzerland1998,Switzerland,CHE,1998,7.96,3327,57.5,7108225,Europe,,,,,,,,,,,,,,
China1998,China,CHN,1998,3.19,2770,18.6,1246836096,Asia,,,,,,,,,,,,,,
Congo1998,Congo,COG,1998,5.15,2045,14.1,2937169,Africa,,,,,,,,,,,,,,
Colombia1998,Colombia,COL,1998,8.67,2728,42.7,37944416,South America,,,,,,,,,,,,,,
Egypt1998,Egypt,EGY,1998,16.28,3339,44.2,68446008,Africa,,,,,,,,,,,,,,
Spain1998,Spain,ESP,1998,9.87,3337,58.8,40362356,Europe,,,,,,,,,,,,,,
Ethiopia1998,Ethiopia,ETH,1998,1.3,1684,7.9,63136492,Africa,,,,,,,,,,,,,,
Fiji1998,Fiji,FJI,1998,24.45,2830,51.2,813964,Oceania,,,,,,,,,,,,,,
France1998,France,FRA,1998,6.7,3593,59.6,58080344,Europe,,,,,,,,,,,,,,
United Kingdom1998,United Kingdom,GBR,1998,9.67,3352,57.9,58438320,Europe,,,,,,,,,,,,,,
Greece1998,Greece,GRC,1998,10.03,3535,58.5,10939474,Europe,,,,,,,,,,,,,,
Guatemala1998,Guatemala,GTM,1998,3.95,2155,36.9,11184035,North America,,,,,,,,,,,,,,
Indonesia1998,Indonesia,IDN,1998,3.3,2486,10.8,207855488,Asia,,,,,,,,,,,,,,
India1998,India,IND,1998,2.24,2361,9.9,1021434560,Asia,,,,,,,,,,,,,,
Ireland1998,Ireland,IRL,1998,9.09,3678,57.7,3678670,Europe,,,,,,,,,,,,,,
Iran1998,Iran,IRN,1998,10.61,3100,42.8,63461424,Asia,,,,,,,,,,,,,,
Iraq1998,Iraq,IRQ,1998,18.11,2118,43.2,23053490,Asia,,,,,,,,,,,,,,
Israel1998,Israel,ISR,1998,11.24,3499,60.7,5869504,Asia,,,,,,,,,,,,,,
Italy1998,Italy,ITA,1998,8.86,3674,57.8,56938736,Europe,,,,,,,,,,,,,,
Jamaica1998,Jamaica,JAM,1998,13.65,2710,34.5,2576569,North America,,,,,,,,,,,,,,
Jordan1998,Jordan,JOR,1998,20.5,2727,51.3,4844416,Asia,,,,,,,,,,,,,,
Japan1998,Japan,JPN,1998,4,2895,22.8,126308392,Asia,,,,,,,,,,,,,,
Kazakhstan1998,Kazakhstan,KAZ,1998,15.36,2726,44.9,15474257,Asia,,,,,,,,,,,,,,
Kenya1998,Kenya,KEN,1998,2.33,2049,12.4,29137380,Africa,,,,,,,,,,,,,,
South Korea1998,South Korea,KOR,1998,5.42,2981,25.4,46250260,Asia,,,,,,,,,,,,,,
Lebanon1998,Lebanon,LBN,1998,14.4,3367,55.7,4178786,Asia,,,,,,,,,,,,,,
Liberia1998,Liberia,LBR,1998,3.01,2144,11,2639227,Africa,,,,,,,,,,,,,,
Sri Lanka1998,Sri Lanka,LKA,1998,5.56,2297,10.4,18560806,Asia,,,,,,,,,,,,,,
Morocco1998,Morocco,MAR,1998,11.49,3152,38,27791828,Africa,,,,,,,,,,,,,,
Mexico1998,Mexico,MEX,1998,12.49,2971,51.6,94767288,North America,,,,,,,,,,,,,,
Mongolia1998,Mongolia,MNG,1998,10.46,2099,37.8,2405156,Asia,,,,,,,,,,,,,,
Malaysia1998,Malaysia,MYS,1998,7.65,2888,23.3,21810542,Asia,,,,,,,,,,,,,,
Namibia1998,Namibia,NAM,1998,6.49,2065,16.6,1735959,Africa,,,,,,,,,,,,,,
Niger1998,Niger,NER,1998,2.07,2186,9.2,10854919,Africa,,,,,,,,,,,,,,
Nigeria1998,Nigeria,NGA,1998,2.82,2631,14.2,116690528,Africa,,,,,,,,,,,,,,
Netherlands1998,Netherlands,NLD,1998,7.69,3361,53.1,15722601,Europe,,,,,,,,,,,,,,
Norway1998,Norway,NOR,1998,7,3402,55.7,4431672,Europe,,,,,,,,,,,,,,
Nepal1998,Nepal,NPL,1998,1.44,2244,9.9,23703330,Asia,,,,,,,,,,,,,,
New Zealand1998,New Zealand,NZL,1998,9.9,3209,59.8,3810047,Oceania,,,,,,,,,,,,,,
Pakistan1998,Pakistan,PAK,1998,3.55,2371,14.4,145476112,Asia,,,,,,,,,,,,,,
Peru1998,Peru,PER,1998,6.27,2258,40.8,25818228,South America,,,,,,,,,,,,,,
Philippines1998,Philippines,PHL,1998,4.92,2292,14.6,74491928,Asia,,,,,,,,,,,,,,
North Korea1998,North Korea,PRK,1998,1.94,2121,16.2,23023642,Asia,,,,,,,,,,,,,,
Paraguay1998,Paraguay,PRY,1998,10.83,2596,39.7,4923454,South America,,,,,,,,,,,,,,
Russia1998,Russia,RUS,1998,12.48,2863,46.9,147672720,Europe,,,,,,,,,,,,,,
Saudi Arabia1998,Saudi Arabia,SAU,1998,15.33,3011,55.8,20472576,Asia,,,,,,,,,,,,,,
Sao Tome and Principe1998,Sao Tome and Principe,STP,1998,5.59,2220,15.8,139801,Africa,,,,,,,,,,,,,,
Suriname1998,Suriname,SUR,1998,10.38,2562,38.4,461754,South America,,,,,,,,,,,,,,
Sweden1998,Sweden,SWE,1998,8.72,3063,53.9,8828629,Europe,,,,,,,,,,,,,,
Togo1998,Togo,TGO,1998,3.3,2123,11.3,4728298,Africa,,,,,,,,,,,,,,
Thailand1998,Thailand,THA,1998,4.48,2600,15,61745216,Asia,,,,,,,,,,,,,,
Tajikistan1998,Tajikistan,TJK,1998,5.66,1935,32.1,6156815,Asia,,,,,,,,,,,,,,
Turkmenistan1998,Turkmenistan,TKM,1998,14.2,2560,40.1,4431523,Asia,,,,,,,,,,,,,,
Timor1998,Timor,TLS,1998,1.28,1798,,855421,Asia,,,,,,,,,,,,,,
Trinidad and Tobago1998,Trinidad and Tobago,TTO,1998,18.02,2664,34.9,1322582,North America,,,,,,,,,,,,,,
Tunisia1998,Tunisia,TUN,1998,12.52,3303,43.6,9677147,Africa,,,,,,,,,,,,,,
Turkey1998,Turkey,TUR,1998,14.96,3658,51.8,62242200,Asia,,,,,,,,,,,,,,
Taiwan1998,Taiwan,TWN,1998,7.08,3065,31.6,21913670,Asia,,,,,,,,,,,,,,
